cdm	code	deptName	descr	primary
DCWAS_Providence MT	4021929	Radiology - CT	CT PELVIS WITHOUT CONTRAST	567.77
DCWAS_Providence MT	4050001	Radiology - CT	CT SOFT TISS  NECK WO CONT	476.52
DCWAS_Providence MT	4051009	Radiology - CT	CT SOFT TISS NECK W CONT	503.5
DCWAS_Providence MT	4052007	Radiology - CT	CT SOFT TISS NECK W/WO CONT	706.63
DCWAS_Providence MT	4021291	Radiology - CT	CT THORACIC SPINE W CONT	740.93
DCWAS_Providence MT	4021283	Radiology - CT	CT THORACIC SPINE WO CONT	683.98
DCWAS_Providence MT	4012704	Radiology - CT	CT THORAX W/WO CONTRAST	1016.32
DCWAS_Providence MT	4012605	Radiology - CT	CT THORAX, WITH CONTRAST	740.93
DCWAS_Providence MT	4012506	Radiology - CT	CT THORAX, WITHOUT CONTRAST	567.43
DCWAS_Providence MT	4063863	Radiology - CT	CT UPPER EXTREM (LT) WO CONT	442.89
DCWAS_Providence MT	4063871	Radiology - CT	CT UPPER EXTREM (RT) WO CONT	442.89
DCWAS_Providence MT	4063889	Radiology - CT	CT UPPER EXTREMITY (LT) WITH C	510.16
DCWAS_Providence MT	4063897	Radiology - CT	CT UPPER EXTREMITY (RT) WITH C	510.16
DCWAS_Providence MT	4000007	Radiology - CT	CT UROGRAM W/WO CONTRAST	1734.26
DCWAS_Providence MT	4064093	Radiology - CT	CTA AORTA W/ BILAT LE RUN-OFF	631.04
DCWAS_Providence MT	4002505	Radiology - CT	CTT MOD A/P REN STONES W/O CON	1212.12
DCWAS_Providence MT	4002502	Radiology - CT	CTT MOD ABDOMEN W/WO CONTRAST	1041.62
DCWAS_Providence MT	4002501	Radiology - CT	CTT MOD ABDOMEN WITH CONTRAST	732.27
DCWAS_Providence MT	4002500	Radiology - CT	CTT MOD ABDOMEN WO CONTRAST	732.27
DCWAS_Providence MT	4002504	Radiology - CT	CTT MOD ANGIO ABD W/WO CONT	757.58
DCWAS_Providence MT	4002466	Radiology - CT	CTT MOD ANGIO CHEST W/WO CONT	631.04
DCWAS_Providence MT	4002460	Radiology - CT	CTT MOD ANGIO HEAD W/WO CONT	631.04
DCWAS_Providence MT	4002461	Radiology - CT	CTT MOD ANGIO NECK W/WO CONT	631.04
DCWAS_Providence MT	4002467	Radiology - CT	CTT MOD CERVICAL SPINE W/O CON	649.35
DCWAS_Providence MT	4002450	Radiology - CT	CTT MOD HEAD W/W/O CONTRAST	706.29
DCWAS_Providence MT	4002449	Radiology - CT	CTT MOD HEAD WITH CONTRAST	503.16
DCWAS_Providence MT	4002448	Radiology - CT	CTT MOD HEAD WITHOUT CONTRAST	453.21
DCWAS_Providence MT	4002490	Radiology - CT	CTT MOD LOW EXTR (RT) WO CONT	442.89
DCWAS_Providence MT	4002473	Radiology - CT	CTT MOD LUMB SPINE WO CONT	683.98
DCWAS_Providence MT	4002454	Radiology - CT	CTT MOD MAXILLOFACIAL WO CONT	452.55
DCWAS_Providence MT	4002507	Radiology - CT	CTT MOD PELVIC/ABD W/CONTRAST	1294.37
DCWAS_Providence MT	4002509	Radiology - CT	CTT MOD PELVIC/ABD W/WO CONT	1734.26
DCWAS_Providence MT	4002506	Radiology - CT	CTT MOD PELVIC/ABD WO CONTRAST	1212.12
DCWAS_Providence MT	4002477	Radiology - CT	CTT MOD PELVIS WITHOUT CONT	567.77
DCWAS_Providence MT	4002457	Radiology - CT	CTT MOD SOFT TISS  NECK WO CON	476.52
DCWAS_Providence MT	4002458	Radiology - CT	CTT MOD SOFT TISS NECK W CONT	503.5
DCWAS_Providence MT	4002464	Radiology - CT	CTT MOD THORAX, WITH CONTRAST	740.93
DCWAS_Providence MT	4002463	Radiology - CT	CTT MOD THORAX, WITHOUT CONT	567.43
DCWAS_Providence MT	4002482	Radiology - CT	CTT MOD UPPER EXTR (LT) WITH C	510.16
DCWAS_Providence MT	4002480	Radiology - CT	CTT MOD UPPER EXTR (LT) WO CON	442.89
DCWAS_Providence MT	4002481	Radiology - CT	CTT MOD UPPER EXTR (RT) WO CON	442.89
DCWAS_Providence MT	4002508	Radiology - CT	CTT MOD UROGRAM W/WO CONTRAST	1734.26
DCWAS_Providence MT	4091237	Radiology - CT	OMNIPAQUE 300MG/100ML PER ML	2.0
DCWAS_Providence MT	4065108	Radiology - CT	OMNIPAQUE 300MG/50ML PER ML	3.66
DCWAS_Providence MT	4064895	Radiology - CT	OMNIPAQUE 350MG/50ML PER ML	4.33
DCWAS_Providence MT	3710183	Radiology - Diagnostic	ACUTE ABD SER CMPL INC PA CHCT	198.8
DCWAS_Providence MT	3737020	Radiology - Diagnostic	ANKLE (LT) AP AND LATERAL	96.57
DCWAS_Providence MT	3737038	Radiology - Diagnostic	ANKLE (RT) AP AND LATERAL	96.57
DCWAS_Providence MT	3737053	Radiology - Diagnostic	ANKLE MIN 3V (RT)	97.9
DCWAS_Providence MT	3737046	Radiology - Diagnostic	ANKLE MIN 3V LT	97.9
DCWAS_Providence MT	3716115	Radiology - Diagnostic	BARIUM ENEMA COLON	176.49
DCWAS_Providence MT	3716123	Radiology - Diagnostic	BARIUM ENEMA WITH AIR	288.05
DCWAS_Providence MT	3718061	Radiology - Diagnostic	BONE SURVEY METASTASES COMP	254.75
DCWAS_Providence MT	3737186	Radiology - Diagnostic	CALCANEUS (LT) MINIMUM 2 VIEWS	80.25
DCWAS_Providence MT	3737194	Radiology - Diagnostic	CALCANEUS (RT) MINIMUM 2 VIEWS	80.25
DCWAS_Providence MT	3712056	Radiology - Diagnostic	CERV SPINE W/OBL FLEX &/OR EXT	142.19
DCWAS_Providence MT	3712007	Radiology - Diagnostic	CERV SPINE, MINIMUM 4 VIEWS	143.86
DCWAS_Providence MT	3712049	Radiology - Diagnostic	CERVICAL SPINE 2-3 V	92.24
DCWAS_Providence MT	3736121	Radiology - Diagnostic	CLAVICAL COMPLETE (LT)	70.6
DCWAS_Providence MT	3736139	Radiology - Diagnostic	CLAVICAL COMPLETE (RT)	70.6
DCWAS_Providence MT	3717113	Radiology - Diagnostic	CYSTOGRAPHY 3V MIN	119.55
DCWAS_Providence MT	3720531	Radiology - Diagnostic	DRAIN/INJECT JOINT MAJOR	130.54
DCWAS_Providence MT	3787231	Radiology - Diagnostic	ELBOW AP & LAT RIGHT	125.21
DCWAS_Providence MT	3736329	Radiology - Diagnostic	ELBOW COMPLETE, MINIMUM 3 (LT)	92.24
DCWAS_Providence MT	3736337	Radiology - Diagnostic	ELBOW COMPLETE, MINIMUM 3 (RT)	92.24
DCWAS_Providence MT	3716073	Radiology - Diagnostic	ESOPHAGUS	142.19
DCWAS_Providence MT	3710084	Radiology - Diagnostic	FACIAL BONES, COMP, MIN 3VIEWS	176.49
DCWAS_Providence MT	3700052	Radiology - Diagnostic	FEMUR 1 VIEW LT	54.61
DCWAS_Providence MT	3700053	Radiology - Diagnostic	FEMUR 1 VIEW RT	54.61
DCWAS_Providence MT	3700056	Radiology - Diagnostic	FEMUR MIN 2 VIEW LT	89.24
DCWAS_Providence MT	3700057	Radiology - Diagnostic	FEMUR MIN 2 VIEW RT	89.24
DCWAS_Providence MT	3720224	Radiology - Diagnostic	FINGER(S) MIN 2V (RT)	37.96
DCWAS_Providence MT	3720232	Radiology - Diagnostic	FINGER(S) MIN 2V LT	37.96
DCWAS_Providence MT	3700283	Radiology - Diagnostic	FLUORO GUIDANCE FOR NDL PLCMT	620.71
DCWAS_Providence MT	3737103	Radiology - Diagnostic	FOOT (LT), AP AND LATERAL	118.22
DCWAS_Providence MT	3737129	Radiology - Diagnostic	FOOT (LT), COMPLETE, MINIMUM 3	124.21
DCWAS_Providence MT	3737111	Radiology - Diagnostic	FOOT (RT), AP AND LATERAL	118.22
DCWAS_Providence MT	3737152	Radiology - Diagnostic	FOOT RT COMPLETE, MINIMUM 3	124.21
DCWAS_Providence MT	3736402	Radiology - Diagnostic	FOREARM AP AND LATERAL(LT)	70.6
DCWAS_Providence MT	3736410	Radiology - Diagnostic	FOREARM AP AND LATERAL(RT)	70.6
DCWAS_Providence MT	3700080	Radiology - Diagnostic	GASTROGRAFIN PER ML - 120ML	95.24
DCWAS_Providence MT	3736584	Radiology - Diagnostic	HAND 2 VIEWS (LT)	90.58
DCWAS_Providence MT	3736592	Radiology - Diagnostic	HAND 2 VIEWS (RT)	90.58
DCWAS_Providence MT	3736626	Radiology - Diagnostic	HAND MINIMUM 3 VIEWS (LT)	97.9
DCWAS_Providence MT	3736634	Radiology - Diagnostic	HAND MINIMUM 3 VIEWS (RT)	97.9
DCWAS_Providence MT	3700047	Radiology - Diagnostic	HIP UNI W/PELVIS  MIN 4 VW LT	142.19
DCWAS_Providence MT	3700048	Radiology - Diagnostic	HIP UNI W/PELVIS  MIN 4 VW RT	142.19
DCWAS_Providence MT	3700000	Radiology - Diagnostic	HIP UNI W/PELVIS 1 VIEW LT	70.6
DCWAS_Providence MT	3700001	Radiology - Diagnostic	HIP UNI W/PELVIS 1 VIEW RT	70.6
DCWAS_Providence MT	3700003	Radiology - Diagnostic	HIP UNI W/PELVIS 2-3 VIEW LT	106.23
DCWAS_Providence MT	3700046	Radiology - Diagnostic	HIP UNI W/PELVIS 2-3 VIEW RT	106.23
DCWAS_Providence MT	3700049	Radiology - Diagnostic	HIPS BILAT W/PEL 2 VIEW	90.58
DCWAS_Providence MT	3700050	Radiology - Diagnostic	HIPS BILAT W/PEL 3-4 VIEW	109.56
DCWAS_Providence MT	3700051	Radiology - Diagnostic	HIPS BILAT W/PEL MIN 5VW	172.16
DCWAS_Providence MT	3736287	Radiology - Diagnostic	HUMERUS MIN 2 VIEWS (LT)	75.26
DCWAS_Providence MT	3736295	Radiology - Diagnostic	HUMERUS MIN 2 VIEWS (RT)	75.26
DCWAS_Providence MT	3714995	Radiology - Diagnostic	HYSTROSALPINGOGRAPHY - COMP PR	211.46
DCWAS_Providence MT	3736907	Radiology - Diagnostic	KNEE 4 OR MORE VWS (LT)	135.2
DCWAS_Providence MT	3736915	Radiology - Diagnostic	KNEE 4 OR MORE VWS (RT)	135.2
DCWAS_Providence MT	3736865	Radiology - Diagnostic	KNEE AP/LAT (LT) MIN 1V	110.89
DCWAS_Providence MT	3736873	Radiology - Diagnostic	KNEE AP/LAT (RT) MIN 1V	110.89
DCWAS_Providence MT	3736881	Radiology - Diagnostic	KNEE COMPLETE (LT), MIN 3 VIEW	117.88
DCWAS_Providence MT	3736899	Radiology - Diagnostic	KNEE COMPLETE (RT), MIN 3 VIEW	117.88
DCWAS_Providence MT	3787256	Radiology - Diagnostic	KNEE STANDING BIL	126.54
DCWAS_Providence MT	3712098	Radiology - Diagnostic	LS SPINE BENDING 2 OR 3VWS	123.21
DCWAS_Providence MT	3720166	Radiology - Diagnostic	LS SPINE COMP W/BNDG MIN 6VWS	206.79
DCWAS_Providence MT	3712072	Radiology - Diagnostic	LUMBAR 2-3V	122.54
DCWAS_Providence MT	3712015	Radiology - Diagnostic	LUMBAR MIN 4V	193.81
DCWAS_Providence MT	3710050	Radiology - Diagnostic	MANDIBLE, COMP, MIN 4 VIEWS	146.52
DCWAS_Providence MT	3710043	Radiology - Diagnostic	MANDIBLE, LESS THAN 4 VIEWS	80.25
DCWAS_Providence MT	3710092	Radiology - Diagnostic	NASAL BONES, COMP, MIN 3VIEWS	70.6
DCWAS_Providence MT	3710282	Radiology - Diagnostic	NECK, SOFT TISSUE	60.27
DCWAS_Providence MT	3700070	Radiology - Diagnostic	NH HIPS BILAT W/PEL 3-4 VIEW	161.84
DCWAS_Providence MT	3710605	Radiology - Diagnostic	NH XRAY CHEST SINGLE VIEW	123.88
DCWAS_Providence MT	3710399	Radiology - Diagnostic	ORBITS, COMP MIN 4 VIEWS	142.19
DCWAS_Providence MT	3712130	Radiology - Diagnostic	PELV, COMP, MIN 3 VIEWS	106.23
DCWAS_Providence MT	3712122	Radiology - Diagnostic	PELVIS 1 OR 2V	80.59
DCWAS_Providence MT	3720879	Radiology - Diagnostic	PERC LAP BAND ADJUSTMENT	474.53
DCWAS_Providence MT	3700013	Radiology - Diagnostic	RAD FLUORO MORE THAN 1 HR	36.3
DCWAS_Providence MT	3715117	Radiology - Diagnostic	RAD FLUOROSCOPY UP TO 1 HR	126.87
DCWAS_Providence MT	3787264	Radiology - Diagnostic	RIBS 2V (LT) W/PA CHEST	138.86
DCWAS_Providence MT	3787272	Radiology - Diagnostic	RIBS 2V (RT) W/PA CHEST	138.86
DCWAS_Providence MT	3711140	Radiology - Diagnostic	RIBS, BILATRAL, MIN 3VIEWS	148.85
DCWAS_Providence MT	3736105	Radiology - Diagnostic	RIBS, UNI LAT 2V (LT)	82.92
DCWAS_Providence MT	3736113	Radiology - Diagnostic	RIBS, UNI LAT 2V (RT)	82.92
DCWAS_Providence MT	3712247	Radiology - Diagnostic	SACROILIAC JNTS 3 OR MORE VWS	125.87
DCWAS_Providence MT	3712106	Radiology - Diagnostic	SACRUM AND COCCYX, MIN 2 VIEWS	106.23
DCWAS_Providence MT	3736170	Radiology - Diagnostic	SCAPULA COMPLETE (R)	90.58
DCWAS_Providence MT	3736188	Radiology - Diagnostic	SHOULDER, 1 VIEW (LT	92.24
DCWAS_Providence MT	3736196	Radiology - Diagnostic	SHOULDER, 1 VIEW (RT)	92.24
DCWAS_Providence MT	3736246	Radiology - Diagnostic	SHOULDER, ARTHROGRAM (LT)	191.14
DCWAS_Providence MT	3736253	Radiology - Diagnostic	SHOULDER, ARTHROGRAM (RT)	191.14
DCWAS_Providence MT	3736220	Radiology - Diagnostic	SHOULDER, COMPLETE, MINIM (LT)	138.53
DCWAS_Providence MT	3736238	Radiology - Diagnostic	SHOULDER, COMPLETE, MINIM (RT)	138.53
DCWAS_Providence MT	3710134	Radiology - Diagnostic	SINUSES, PARANASAL, MIN 3VIEWS	144.19
DCWAS_Providence MT	3710209	Radiology - Diagnostic	SKULL, LESS THAN 4 VIEWS	120.21
DCWAS_Providence MT	3710191	Radiology - Diagnostic	SKULL, MINIMUM 4 VIEWS	169.83
DCWAS_Providence MT	3716081	Radiology - Diagnostic	SMALL BOWEL MULTI SER FILM	191.14
DCWAS_Providence MT	3791266	Radiology - Diagnostic	SPINE SINGLE VIEW LUMBOSACRAL	64.94
DCWAS_Providence MT	3791258	Radiology - Diagnostic	SPINE SINGLE VIEW THORACIC	64.94
DCWAS_Providence MT	3791241	Radiology - Diagnostic	SPINE,SINGLE VIEW,CERVICAL	64.94
DCWAS_Providence MT	3711157	Radiology - Diagnostic	STERNUM, MINIMUM 2 VIEWS	75.26
DCWAS_Providence MT	3716297	Radiology - Diagnostic	SWALLWNG FUNCTION WITH FILMING	176.49
DCWAS_Providence MT	3710266	Radiology - Diagnostic	TEMPOROMANDIBULAR JOINTS UNIL	115.55
DCWAS_Providence MT	3712064	Radiology - Diagnostic	THORACIC SPINE, AP AND LATERAL	126.87
DCWAS_Providence MT	3736980	Radiology - Diagnostic	TIBIA/FIBULA (LT) AP/LAT	75.26
DCWAS_Providence MT	3736998	Radiology - Diagnostic	TIBIA/FIBULA (RT) AP/LAT	75.26
DCWAS_Providence MT	3714151	Radiology - Diagnostic	TOES, MINIMUM 2 VIEWS	70.26
DCWAS_Providence MT	3716099	Radiology - Diagnostic	U. G. I. W/O KUB	221.11
DCWAS_Providence MT	3716289	Radiology - Diagnostic	U.G.I. HI DENS W/KUB	295.7
DCWAS_Providence MT	3720331	Radiology - Diagnostic	UGI W/SMALL BOWEL	98.24
DCWAS_Providence MT	3700259	Radiology - Diagnostic	URETHROCYSTOGRAPHY	186.81
DCWAS_Providence MT	3717048	Radiology - Diagnostic	UROGRPHY, RETROGRD W/WO KUB	180.15
DCWAS_Providence MT	3736477	Radiology - Diagnostic	WRIST, AP AND LATERA; (RT)	70.6
DCWAS_Providence MT	3736469	Radiology - Diagnostic	WRIST, AP AND LATERAL (LT)	70.6
DCWAS_Providence MT	3736501	Radiology - Diagnostic	WRIST, COMPLETE MIN 3V (LT)	97.9
DCWAS_Providence MT	3736519	Radiology - Diagnostic	WRIST, COMPLETE MIN 3V (RT)	97.9
DCWAS_Providence MT	3716016	Radiology - Diagnostic	XRAY ABD 1 VIEW AP	65.27
DCWAS_Providence MT	3700097	Radiology - Diagnostic	XRAY ABD 2 VIEW	82.58
DCWAS_Providence MT	3700098	Radiology - Diagnostic	XRAY ABD 3+ VIEW	82.58
DCWAS_Providence MT	3720083	Radiology - Diagnostic	XRAY CHEST 2 VIEW (LORDOTIC)	92.24
DCWAS_Providence MT	3711074	Radiology - Diagnostic	XRAY CHEST 2 VIEW PA & LAT	85.58
DCWAS_Providence MT	3711082	Radiology - Diagnostic	XRAY CHEST 4+ VIEWS	131.54
DCWAS_Providence MT	3711066	Radiology - Diagnostic	XRAY CHEST SINGLE VIEW	70.6
DCWAS_Providence MT	5221122	Radiology - Mammography	BON DEN PERI ONLY LT FOREARM	192.47
DCWAS_Providence MT	5221130	Radiology - Mammography	BON DEN PERI ONLY RT FOREARM	192.47
DCWAS_Providence MT	5200033	Radiology - Mammography	BREAST COMPLT INCLD AXL BIL	150.52
DCWAS_Providence MT	5200035	Radiology - Mammography	BREAST COMPLT INCLD AXL LT	124.21
DCWAS_Providence MT	5200037	Radiology - Mammography	BREAST COMPLT INCLD AXL RT	124.21
DCWAS_Providence MT	5200034	Radiology - Mammography	BREAST LIMITD INCLD AXL BIL	150.52
DCWAS_Providence MT	5200036	Radiology - Mammography	BREAST LIMITD INCLD AXL LT	124.21
DCWAS_Providence MT	5200038	Radiology - Mammography	BREAST LIMITD INCLD AXL RT	124.21
DCWAS_Providence MT	5200053	Radiology - Mammography	BRST BX DVC ATEC 9GX20MMX12CM	89.91
DCWAS_Providence MT	5200055	Radiology - Mammography	BRST BX DVC EVIVA 9GX20MMX13CM	97.57
DCWAS_Providence MT	5200070	Radiology - Mammography	BRST MRKR DUAL TRIGGR 17GX10CM	42.96
DCWAS_Providence MT	5200057	Radiology - Mammography	BRST MRKR SMARK  ATEC 13-09	36.63
DCWAS_Providence MT	5200058	Radiology - Mammography	BRST MRKR SMARK ATEC-2S-13-09	36.63
DCWAS_Providence MT	5200060	Radiology - Mammography	BRST MRKR SMARK EVIVA 13GA	36.63
DCWAS_Providence MT	5200062	Radiology - Mammography	BRST MRKR SMARK EVIVA 2S 13CM	36.63
DCWAS_Providence MT	5200065	Radiology - Mammography	BRST MRKR TRIMARK TD-13-09	36.63
DCWAS_Providence MT	5200069	Radiology - Mammography	BRST MRKR ULTRACLIPII 17GX10CM	42.96
DCWAS_Providence MT	5200072	Radiology - Mammography	GUN BX NDL ACHIEVE 14GX11CM	29.64
DCWAS_Providence MT	5210331	Radiology - Mammography	MAM BRST BX STEREO 1ST LESN LT	1021.98
DCWAS_Providence MT	5200028	Radiology - Mammography	MAM BRST BX STEREO 1ST LESN RT	1021.98
DCWAS_Providence MT	5210349	Radiology - Mammography	MAM BRST BX STEREO EA ADDL LT	1021.98
DCWAS_Providence MT	5200027	Radiology - Mammography	MAM BRST BX STERO BILAT	1533.13
DCWAS_Providence MT	5200013	Radiology - Mammography	MAM BRST BX US 1ST LESN LT	673.33
DCWAS_Providence MT	5210357	Radiology - Mammography	MAM BRST BX US 1ST LESN RT	673.33
DCWAS_Providence MT	5200015	Radiology - Mammography	MAM BRST BX US BILAT 1ST LESN	1009.99
DCWAS_Providence MT	5200014	Radiology - Mammography	MAM BRST BX US EA ADDL LESN LT	673.33
DCWAS_Providence MT	5210365	Radiology - Mammography	MAM BRST BX US EA ADDL LESN RT	673.33
DCWAS_Providence MT	5200026	Radiology - Mammography	MAM BRST DEV 1ST LESN STERO RT	720.61
DCWAS_Providence MT	5200018	Radiology - Mammography	MAM BRST NOD LOC 1ST LESN LT	380.62
DCWAS_Providence MT	5200019	Radiology - Mammography	MAM BRST NOD LOC 1ST LESN RT	380.62
DCWAS_Providence MT	5210307	Radiology - Mammography	MAM BRST NOD LOC ADDL LESN LT	380.62
DCWAS_Providence MT	5200031	Radiology - Mammography	MAM BX/EXCSN LYMPN NOD NDL	446.55
DCWAS_Providence MT	5200052	Radiology - Mammography	MAM DX BILATERAL	191.81
DCWAS_Providence MT	5200050	Radiology - Mammography	MAM DX UNILATERAL LT	150.52
DCWAS_Providence MT	5200051	Radiology - Mammography	MAM DX UNILATERAL RT	150.52
DCWAS_Providence MT	5221148	Radiology - Mammography	MAM DXA BONE DENSITY LT HIP	187.48
DCWAS_Providence MT	5221171	Radiology - Mammography	MAM DXA BONE DENSITY RT HIP	187.48
DCWAS_Providence MT	5220009	Radiology - Mammography	MAM DXA BONE DENSITY SPINE	187.48
DCWAS_Providence MT	5200049	Radiology - Mammography	MAM SCREEN BILATERAL	102.9
DCWAS_Providence MT	5200010	Radiology - Mammography	MAM SCREEN UNILAT LT	68.27
DCWAS_Providence MT	5200011	Radiology - Mammography	MAM SCREEN UNILAT RT	68.27
DCWAS_Providence MT	5202566	Radiology - Mammography	MAMM TOMO DIG DX 3D BIL	44.96
DCWAS_Providence MT	5202565	Radiology - Mammography	MAMM TOMO DIG DX 3D UNI LT	30.3
DCWAS_Providence MT	5202564	Radiology - Mammography	MAMM TOMO DIG DX 3D UNI RT	30.3
DCWAS_Providence MT	5202567	Radiology - Mammography	MAMM TOMO DIG SCR 3D BIL	44.96
DCWAS_Providence MT	5311527	Radiology - MRI	BREAST BX W/CLIP MRI ADDL LES	508.16
DCWAS_Providence MT	5347471	Radiology - MRI	MAGNEVIST PER ML	4.66
DCWAS_Providence MT	5311121	Radiology - MRI	MRA ABDOMEN W/WO CONTRAST	1004.99
DCWAS_Providence MT	5382288	Radiology - MRI	MRA HEAD W/O CONTRAST	631.04
DCWAS_Providence MT	5382312	Radiology - MRI	MRA NECK W/O CONTRAST	631.04
DCWAS_Providence MT	5311097	Radiology - MRI	MRA PELVIS W-W/O CONTRAST	1004.99
DCWAS_Providence MT	5380365	Radiology - MRI	MRI ABDOMEN W CONTRS	913.75
DCWAS_Providence MT	5380357	Radiology - MRI	MRI ABDOMEN W/O CON	822.84
DCWAS_Providence MT	5382361	Radiology - MRI	MRI ABDOMEN W/WO CON	1004.99
DCWAS_Providence MT	5380019	Radiology - MRI	MRI BRAIN W CONTRAST	1004.99
DCWAS_Providence MT	5310909	Radiology - MRI	MRI BRAIN WO & F/U SEQS W/CONT	1337.0
DCWAS_Providence MT	5380001	Radiology - MRI	MRI BRAIN, PITUITARY W/O CONT	781.55
DCWAS_Providence MT	5310958	Radiology - MRI	MRI C-SPINE W/WO CONT	1337.0
DCWAS_Providence MT	5380308	Radiology - MRI	MRI CHEST/BRACHL PLEXS WO CONT	822.84
DCWAS_Providence MT	5311055	Radiology - MRI	MRI L-S SPINE W/WO CONT	1337.0
DCWAS_Providence MT	5385984	Radiology - MRI	MRI LOWER EXT (LT)-JT W/O	987.01
DCWAS_Providence MT	5385976	Radiology - MRI	MRI LOWER EXT (RT)-JT CONI	1206.13
DCWAS_Providence MT	5385992	Radiology - MRI	MRI LOWER EXT (RT)-JT W/O	987.01
DCWAS_Providence MT	5385935	Radiology - MRI	MRI LOWER EXT NO JT (RT)W/CON	1004.99
DCWAS_Providence MT	5386057	Radiology - MRI	MRI LOWER EXTR (LT)-NOT JNT WO	987.01
DCWAS_Providence MT	5386040	Radiology - MRI	MRI LOWER EXTR (RT)-NOT JNT WO	987.01
DCWAS_Providence MT	5382395	Radiology - MRI	MRI LWR EXTR JNT W/WO LT	1004.99
DCWAS_Providence MT	5382429	Radiology - MRI	MRI LWR EXTR JNT W/WO RT	1004.99
DCWAS_Providence MT	5382379	Radiology - MRI	MRI LWR EXTR NOT JNT W/WO LT	1004.99
DCWAS_Providence MT	5382387	Radiology - MRI	MRI LWR EXTR NOT JNT W/WO RT	1004.99
DCWAS_Providence MT	5382262	Radiology - MRI	MRI ORBIT FACE/NECK W/WO CONT	1004.99
DCWAS_Providence MT	5311154	Radiology - MRI	MRI ORBIT,FACE,NECK W/CONT	913.75
DCWAS_Providence MT	5380654	Radiology - MRI	MRI ORBIT,FACE,NECK WO CONT	822.84
DCWAS_Providence MT	5380415	Radiology - MRI	MRI PELVIS W CONTRAST	1004.99
DCWAS_Providence MT	5380407	Radiology - MRI	MRI PELVIS W/O CONTRAST	987.01
DCWAS_Providence MT	5382270	Radiology - MRI	MRI PELVIS W/WO CONTRAST	1206.13
DCWAS_Providence MT	5381033	Radiology - MRI	MRI SPINAL CANAL, CERV W/ CONT	1004.99
DCWAS_Providence MT	5381025	Radiology - MRI	MRI SPINAL CANAL, CERV WO CONT	822.84
DCWAS_Providence MT	5381074	Radiology - MRI	MRI SPINAL CANAL, LUMB, W CONT	1004.99
DCWAS_Providence MT	5381066	Radiology - MRI	MRI SPINAL CANAL,LUMB,WO CONT	822.84
DCWAS_Providence MT	5381041	Radiology - MRI	MRI SPINL CANAL THORAC WO CONT	822.84
DCWAS_Providence MT	5311006	Radiology - MRI	MRI T-SPINE W/WO CONT	1604.39
DCWAS_Providence MT	5380217	Radiology - MRI	MRI THORACIC SPINE W CONTRAST	1004.99
DCWAS_Providence MT	5385844	Radiology - MRI	MRI UPPR EXT JNT W/CONT(LT)	1004.99
DCWAS_Providence MT	5385851	Radiology - MRI	MRI UPPR EXT JNT W/CONT(RT)	1004.99
DCWAS_Providence MT	5385885	Radiology - MRI	MRI UPPR EXT JNT W/O CONT(LT)	987.01
DCWAS_Providence MT	5385893	Radiology - MRI	MRI UPPR EXT JNT W/O CONT(RT)	987.01
DCWAS_Providence MT	5382445	Radiology - MRI	MRI UPPR EXT JNT W/WO CONT(LT)	1004.99
DCWAS_Providence MT	5382437	Radiology - MRI	MRI UPPR EXT JNT W/WO CONT(RT)	1004.99
DCWAS_Providence MT	5311477	Radiology - MRI	MRI UPPR EXT NO JNT W/O (LT)	944.72
DCWAS_Providence MT	5321542	Radiology - MRI	MRI UPPR EXT NO JNT W/O (RT)	944.72
DCWAS_Providence MT	5321567	Radiology - MRI	MRI UPPR EXT NO JNT W/WO (LT)	1206.13
DCWAS_Providence MT	5385026	Radiology - MRI	MRI W/O W/CON BREAST BIL	702.3
DCWAS_Providence MT	5380910	Radiology - MRI	PROHANCE(GADOTRIDOL INJ. 1X15)	115.88
DCWAS_Providence MT	3900280	Radiology - Special Proced	ANGIO TRAY-CUST PACK W/GWIRE	51.95
DCWAS_Providence MT	3900218	Radiology - Special Proced	ANT NEPHRO/URET DX EXIST 50431	364.3
DCWAS_Providence MT	3900138	Radiology - Special Proced	BOS MICROC HI-FLO 135-10CM NOC	349.98
DCWAS_Providence MT	3971025	Radiology - Special Proced	BX NDL QIK CORE 18 GA 15 CM	102.56
DCWAS_Providence MT	3971041	Radiology - Special Proced	BX NDL QUK CORE 20 GA 15CM	102.56
DCWAS_Providence MT	3970167	Radiology - Special Proced	CATH 5.0F SFT VW 65CM OMNIFLSH	18.98
